link_name,date,period,mph
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 02:00:00,Pre-CP,7.358610477894738
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 03:00:00,Pre-CP,1.6795450066666666
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 04:00:00,Pre-CP,11.399996960000001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 05:00:00,Pre-CP,13.538987866875
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 06:00:00,Pre-CP,8.806261509756098
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 07:00:00,Pre-CP,5.959657501666666
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 08:00:00,Pre-CP,5.3683622048
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 09:00:00,Pre-CP,5.659089400000001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 10:00:00,Pre-CP,5.9275030575510215
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 11:00:00,Pre-CP,6.8545436266666675
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 12:00:00,Pre-CP,5.456329713809524
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 13:00:00,Pre-CP,3.892902486938776
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 14:00:00,Pre-CP,5.017623893877551
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 15:00:00,Pre-CP,7.507831653617021
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 16:00:00,Pre-CP,5.460693730980393
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 17:00:00,Pre-CP,5.5686803332
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 18:00:00,Pre-CP,3.7972017846153845
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 19:00:00,Pre-CP,5.64411904826087
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 20:00:00,Pre-CP,5.639180314400001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 21:00:00,Pre-CP,4.7112203345833334
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 22:00:00,Pre-CP,11.322298117083335
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-12 23:00:00,Pre-CP,6.181361988
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 00:00:00,Pre-CP,8.204259175833334
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 01:00:00,Pre-CP,12.069639638571429
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 02:00:00,Pre-CP,10.41136086
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 03:00:00,Pre-CP,12.178243505714287
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 04:00:00,Pre-CP,1.6977268200000002
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 05:00:00,Pre-CP,8.699997680000001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 06:00:00,Pre-CP,8.6309636075
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 07:00:00,Pre-CP,7.9717893180392165
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 08:00:00,Pre-CP,8.602838615
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 09:00:00,Pre-CP,4.5664078732
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 10:00:00,Pre-CP,5.370879249583333
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 11:00:00,Pre-CP,5.691606873846154
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 12:00:00,Pre-CP,6.279811159607843
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 13:00:00,Pre-CP,5.789159295384616
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 14:00:00,Pre-CP,5.630479781960784
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 15:00:00,Pre-CP,6.851018581224491
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 16:00:00,Pre-CP,5.354915084081632
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 17:00:00,Pre-CP,4.934453229600001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 18:00:00,Pre-CP,4.856492211428572
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 19:00:00,Pre-CP,6.369816483200001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 20:00:00,Pre-CP,3.172247957894737
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 21:00:00,Pre-CP,7.022725400000001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 22:00:00,Pre-CP,6.536408275510205
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-13 23:00:00,Pre-CP,6.24545288
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 00:00:00,Pre-CP,7.018426982173914
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 01:00:00,Pre-CP,6.42059487875
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 02:00:00,Pre-CP,8.258179616000001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 05:00:00,Pre-CP,8.03181604
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 06:00:00,Pre-CP,7.606187526808512
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 07:00:00,Pre-CP,6.738221343636365
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 08:00:00,Pre-CP,5.116006540869566
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 09:00:00,Pre-CP,4.915774090196079
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 10:00:00,Pre-CP,4.844918494117647
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 11:00:00,Pre-CP,3.9052315167441862
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 12:00:00,Pre-CP,6.1617630627450986
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 13:00:00,Pre-CP,6.869115815294117
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 14:00:00,Pre-CP,3.3653172844000006
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 15:00:00,Pre-CP,5.155254307083333
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 16:00:00,Pre-CP,5.4887831213043485
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 17:00:00,Pre-CP,4.15783748122449
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 18:00:00,Pre-CP,5.538367507058824
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 19:00:00,Pre-CP,3.9862288835294124
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 20:00:00,Pre-CP,4.0423625584
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 21:00:00,Pre-CP,5.5456348848
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 22:00:00,Pre-CP,4.3497023973913045
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-14 23:00:00,Pre-CP,9.743511814146343
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 00:00:00,Pre-CP,6.906506422727273
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 01:00:00,Pre-CP,9.757704907826087
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 02:00:00,Pre-CP,3.6818172000000002
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 04:00:00,Pre-CP,9.122489730344828
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 05:00:00,Pre-CP,14.070317103529412
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 06:00:00,Pre-CP,10.640599128108107
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 07:00:00,Pre-CP,5.676497519148936
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 08:00:00,Pre-CP,7.4224579137254905
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 09:00:00,Pre-CP,6.181907442400001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 10:00:00,Pre-CP,3.4273627224
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 11:00:00,Pre-CP,3.489437572156863
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 12:00:00,Pre-CP,4.977087124864865
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 13:00:00,Pre-CP,6.003555711304348
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 14:00:00,Pre-CP,4.346381030204082
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 15:00:00,Pre-CP,8.21812677255814
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 16:00:00,Pre-CP,5.844600714166667
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 17:00:00,Pre-CP,8.715406766800001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 18:00:00,Pre-CP,6.804805877692308
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 19:00:00,Pre-CP,3.9140444108000003
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 20:00:00,Pre-CP,5.564043970800001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 21:00:00,Pre-CP,3.80026636627451
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 22:00:00,Pre-CP,4.875916531923077
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-15 23:00:00,Pre-CP,4.6414078532000005
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 00:00:00,Pre-CP,5.24056920212766
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 01:00:00,Pre-CP,2.91818104
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 02:00:00,Pre-CP,3.7758512658333334
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 03:00:00,Pre-CP,5.003862302
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 04:00:00,Pre-CP,9.458439036190477
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 05:00:00,Pre-CP,6.692353587272728
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 06:00:00,Pre-CP,6.969803336190477
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 07:00:00,Pre-CP,5.897458320392158
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 08:00:00,Pre-CP,5.253616409795919
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 09:00:00,Pre-CP,5.956415523921569
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 10:00:00,Pre-CP,5.682715186511628
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 11:00:00,Pre-CP,8.920658778181819
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 12:00:00,Pre-CP,6.124395398367347
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 13:00:00,Pre-CP,6.0617711108000005
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 14:00:00,Pre-CP,4.912089599200001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 15:00:00,Pre-CP,2.8624555303846155
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 16:00:00,Pre-CP,5.070311147916667
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 17:00:00,Pre-CP,3.2858061738775515
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 18:00:00,Pre-CP,3.8507410881632653
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 19:00:00,Pre-CP,5.184089526666667
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 20:00:00,Pre-CP,4.7775773973076925
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 21:00:00,Pre-CP,4.401603104313725
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 22:00:00,Pre-CP,3.8028398950000004
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-16 23:00:00,Pre-CP,4.9306350488
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 00:00:00,Pre-CP,5.315397469387755
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 01:00:00,Pre-CP,6.246323285957447
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 02:00:00,Pre-CP,3.998180752
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 03:00:00,Pre-CP,5.0535236987755106
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 04:00:00,Pre-CP,9.678251551363637
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 05:00:00,Pre-CP,12.186360386666669
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 06:00:00,Pre-CP,13.535973179574468
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 07:00:00,Pre-CP,10.208152358039214
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 08:00:00,Pre-CP,8.869617300816326
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 09:00:00,Pre-CP,7.979275947058825
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 10:00:00,Pre-CP,7.874997899999999
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 11:00:00,Pre-CP,6.4396346464
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 12:00:00,Pre-CP,6.575097060869566
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 13:00:00,Pre-CP,7.232588980400001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 14:00:00,Pre-CP,6.498003833061224
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 15:00:00,Pre-CP,4.7532260052
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 16:00:00,Pre-CP,5.4095440120000005
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 17:00:00,Pre-CP,6.8524020188461545
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 18:00:00,Pre-CP,6.968470095319149
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 19:00:00,Pre-CP,7.2729927129411776
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 20:00:00,Pre-CP,5.351453118399999
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 21:00:00,Pre-CP,7.573817910384616
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 22:00:00,Pre-CP,4.527806279215686
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-17 23:00:00,Pre-CP,6.5852487077551025
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 00:00:00,Pre-CP,6.339977648181819
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 01:00:00,Pre-CP,3.2933173036000003
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 02:00:00,Pre-CP,4.205112515
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 03:00:00,Pre-CP,5.131421556521739
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 04:00:00,Pre-CP,4.707735688510639
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 05:00:00,Pre-CP,4.794257094736842
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 06:00:00,Pre-CP,9.08660299276596
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 07:00:00,Pre-CP,7.842725181333334
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 08:00:00,Pre-CP,9.133179382666668
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 09:00:00,Pre-CP,8.250415239591838
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 10:00:00,Pre-CP,6.378340545098039
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 11:00:00,Pre-CP,7.726334838039215
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 12:00:00,Pre-CP,4.790105674509804
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 13:00:00,Pre-CP,2.997860163137255
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 14:00:00,Pre-CP,2.8138104384615383
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 15:00:00,Pre-CP,4.173127229411765
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 16:00:00,Pre-CP,4.641607153846154
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 17:00:00,Pre-CP,5.625265879607843
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 18:00:00,Pre-CP,2.9989296815686277
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 19:00:00,Pre-CP,5.859045640384616
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 20:00:00,Pre-CP,4.4969988008
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 21:00:00,Pre-CP,3.130995296595745
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 22:00:00,Pre-CP,2.357527780416667
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-18 23:00:00,Pre-CP,2.065269335625
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-19 00:00:00,Pre-CP,2.595808966875
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-19 01:00:00,Pre-CP,4.2210732545454555
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-19 02:00:00,Pre-CP,10.499638348421053
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-19 04:00:00,Pre-CP,6.968861778
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-19 05:00:00,Pre-CP,13.400346076923077
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-19 06:00:00,Pre-CP,8.089391782222224
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-19 07:00:00,Pre-CP,9.47351324367347
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-19 08:00:00,Pre-CP,6.866922733617022
23rd Street - Westbound - 6th Ave to 7th Ave,2024-08-19 09:00:00,Pre-CP,6.454700473103449
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-23 11:00:00,Pre-CP,2.79332311875
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-23 12:00:00,Pre-CP,2.529349974857143
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-23 13:00:00,Pre-CP,0.9034088499999999
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-23 15:00:00,Pre-CP,2.0366877685714284
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-23 16:00:00,Pre-CP,2.9175881547826092
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-23 17:00:00,Pre-CP,1.639031183478261
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-23 18:00:00,Pre-CP,1.66617602627451
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-23 19:00:00,Pre-CP,2.165715089787234
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-23 20:00:00,Pre-CP,1.5370316756862747
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-23 21:00:00,Pre-CP,2.5109993304000002
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-23 22:00:00,Pre-CP,2.7092322320833335
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-23 23:00:00,Pre-CP,2.479090248
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 00:00:00,Pre-CP,2.676737254117647
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 01:00:00,Pre-CP,3.664392962222222
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 03:00:00,Pre-CP,2.513960368571429
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 04:00:00,Pre-CP,3.1542605225000004
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 05:00:00,Pre-CP,5.052612289000001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 06:00:00,Pre-CP,4.4647147185
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 07:00:00,Pre-CP,4.362336499047619
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 08:00:00,Pre-CP,4.414701976734694
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 09:00:00,Pre-CP,2.7353424987755104
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 10:00:00,Pre-CP,1.5101572967346941
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 11:00:00,Pre-CP,1.55454504
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 15:00:00,Pre-CP,1.49659051
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 19:00:00,Pre-CP,4.13522617
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 20:00:00,Pre-CP,2.0205960520833335
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 21:00:00,Pre-CP,4.0065330225
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 22:00:00,Pre-CP,1.9705877098039215
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-24 23:00:00,Pre-CP,3.5657599186956523
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 00:00:00,Pre-CP,2.8134732757142857
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 01:00:00,Pre-CP,2.9907188994444445
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 02:00:00,Pre-CP,1.3303026755555556
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 04:00:00,Pre-CP,2.389090272
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 05:00:00,Pre-CP,1.5845450319999999
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 06:00:00,Pre-CP,4.293693869677419
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 07:00:00,Pre-CP,3.5402938962162165
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 08:00:00,Pre-CP,4.009576852857143
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 09:00:00,Pre-CP,1.8628631396
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 10:00:00,Pre-CP,1.8216146012765957
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 11:00:00,Pre-CP,2.22613577
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 18:00:00,Pre-CP,3.017941778947369
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 19:00:00,Pre-CP,1.5878177584
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 20:00:00,Pre-CP,2.2583481918367347
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 21:00:00,Pre-CP,2.0343744575000002
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 22:00:00,Pre-CP,2.4367014778723406
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-25 23:00:00,Pre-CP,2.7143458670833334
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-26 00:00:00,Pre-CP,2.414237324117647
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-26 01:00:00,Pre-CP,4.7148977325925925
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-26 02:00:00,Pre-CP,1.7961034171428574
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-26 03:00:00,Pre-CP,2.135330009090909
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-26 04:00:00,Pre-CP,1.7727268
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-26 05:00:00,Pre-CP,3.1738627900000003
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-26 06:00:00,Pre-CP,4.932835675172414
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-26 07:00:00,Pre-CP,4.595453320000001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-26 08:00:00,Pre-CP,1.04999972
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-26 10:00:00,Pre-CP,1.5386359533333334
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-26 12:00:00,Pre-CP,1.28181784
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-27 04:00:00,Pre-CP,1.7284086300000001
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-27 05:00:00,Pre-CP,2.049544908
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-27 06:00:00,Pre-CP,2.5506811380000003
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-28 00:00:00,Pre-CP,2.0261358233333335
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-28 04:00:00,Pre-CP,1.4454541600000002
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-28 06:00:00,Pre-CP,4.62613513
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-28 07:00:00,Pre-CP,7.037976592105263
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-28 08:00:00,Pre-CP,5.4220894632
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-28 09:00:00,Pre-CP,3.101222949230769
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-28 10:00:00,Pre-CP,2.541550705652174
23rd Street - Westbound - 6th Ave to 7th Ave,2024-09-28 11:00:00,Pre-CP,2.4093221775510205
